,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
30,223.2259099,175.9038851,342.935281,201.556374,269.5105968,245.6301603,244.0867128,568.3080163,69.71325284,335.3012566,180.1869223,292.8103615,183.0932629,270.2265703,137.4557548,199.1868334,277.8618279,73.07399105,167.6606547,265.5904901,272.3324023,132.3321941,504.6741736,194.6285091,93.66021871,176.2109048,164.3560552,189.2250435,289.1648317,427.8707629,0,330.8151119,50.93296541,110.5109761,82.75558095,135.6838753,347.2414202,388.9281783,221.047032,205.6215364,255.7334989,271.5825936,384.5002782,323.5166238,170.4887382,190.6865099,417.0450775,458.0703987,454.2220402,346.9957858,313.6742379,339.2501046,392.6343333,530.9106339,169.668871,356.8107046,385.9219088,409.5626908,446.0092016,317.6262529,191.7004474,263.5839309,399.783668,137.3890951,347.5865527,165.7983811,143.2045034,443.1357926,538.1222983,110.8343694,144.6942992,214.2430766,197.6396507,587.292543,425.6978881,253.209821,459.8585276,217.7785402,627.0910757,246.2785907,198.1316897,468.9809684,325.5341213,72.7794978,127.7891068,194.1799452,529.9256294,584.8047998,443.4783493,359.8687369,500.4087747,395.2996335,393.9227349,360.8514045,422.9357278,366.0772619,366.1248615,108.0540568,249.6906201,418.533076,86.0050384,110.5226341,104.491901,219.5493708,303.6504511,236.4817591,362.5874896,354.7998378,553.0787382,106.8009242,329.0699235,332.8258714,130.0773449,248.6181902,223.8464249,493.1908839,277.8745776,484.2255667,334.1844366,294.2954446,244.8407256,361.7661889,312.3244335,130.0407715,220.5222385,491.4183999,479.5561056,588.653757,84.76970619,645.3551547305001,182.3823154,616.6397733,274.0586704,194.2096973,491.7980783,491.644297,111.6077842,78.60267425,211.1640039
31,262.9143755,211.2378362,164.8454837,196.9958965,189.4037702,291.9639623,200.3933851,319.7799346,310.4177499,330.6863331,417.3156836,256.3686004,194.8644521,275.3471181,258.1429033,160.6660113,151.0186497,352.0445041,274.3461438,258.3009133,315.1555951,374.669311,279.8561253,280.8602331,342.41294613590003,275.8673181,255.2166381,255.6349166,266.1187049,223.3861706,330.8151119,0,312.088094,384.8887627,299.9691419,249.7228971,148.6211538,164.654099,198.252899,208.5442201,208.3840365,179.7914567,219.9606928,192.164374,226.6700014,185.7574557,246.7599448,255.796241,281.2406757,278.694004,228.464729,94.54469076,184.1564062,294.4124295,300.8157932,236.73917653964997,148.1313607,224.6745145,254.1986985,232.8727195,384.134155,164.95644489645002,223.5432242,335.626164,187.728289,237.4430787,269.6257239,238.7294959,314.071502,357.2974972,225.5794554,246.3795615,215.9687282,402.0195261,168.3265361,180.5950964,186.5990437,276.2286526,382.8512338,199.9529036,187.0410807,324.7654535,244.5698777,353.7452351,392.7211652,195.9100613,251.169005,404.8011055,239.2885463,270.709447,285.0054716,260.5381312,128.443564,271.4485863,193.5860443,245.3348833,163.6785176,306.8146319,190.9912735,206.4536219,339.5671789,385.408999,364.8387396,179.1349466,169.2016436,205.0778861,152.8948255,250.0162607,322.6796311,398.1922312,204.1495617,221.3817449,359.38520600105005,226.6095928,209.28597300885002,266.5097649,173.3773843,230.0332995,207.210627,219.533403,168.0969199,194.5726634,201.9502756,359.1626007,220.8398072,264.3238302,294.8230996,351.148976,292.0971886,469.5264579,306.3495397,405.4439026,209.962669,265.1528408,307.4533298,265.6761368,313.926015,351.8672651,208.6246284
32,223.02163,171.7355579,329.95804,190.1330745,238.1383705,247.0618763,229.6326654,549.7019864,89.21442739,311.2948621,215.3066722,306.772126,157.2513859,260.5981025,133.7150409,185.1686548,258.51585520314995,72.71185027,164.6047391,258.247516,274.946481,164.4247626,497.3693238,197.759374,99.82148918,177.7973503,148.9257087,184.0182417,258.7534547,424.1889462,50.93296541,312.088094,0,134.6612325,57.95341623,128.0144303,320.0489323,363.2801472,193.9362568,202.3971788,247.7738657,243.9447002,365.485853,292.8668756,160.6375508,175.5460819,398.3313858,447.0177575,430.3470568,329.28269990030003,300.3129636,322.6844688,382.7513587,512.4263993,181.2169162,337.7243693,362.9808413,386.0725003,423.1342951,304.1050322,214.9551753,255.1831184,377.6346745,158.1780179,329.2143515,159.6755869,141.495514,417.6738925,520.9355344,135.2084994,117.024667,199.4638419,195.9517996,557.3554299,410.0888161,244.4366504,447.8146098,186.5849862,600.8209153,237.1062046,194.5375508,446.3940798,316.0048232,62.27728387,159.2675027,180.1034357,520.295776,571.7271329,431.1980429,346.2534615,486.0540973,367.1454093,374.234519,347.1513255,405.7601692,348.3569895,350.2830192,131.3758157,219.834112,397.4977521,117.1930146,131.428858,126.7830916,194.3620121,281.6362133,227.1159981,349.4818624,326.88553691494997,532.437948,125.3130829,316.0146374,326.5397381,149.67941008219998,241.2731174,218.8904932,473.1325323,268.2785716,473.1370726,319.0811835,289.004521,240.4995654,338.52445,297.7832731,149.2297539,195.567626,474.2565472,482.266116,564.0715434,99.72412194,641.5022868,156.8597506,609.1557075,258.9195797,194.0683025,495.414177,474.3405584,118.8776891,72.03623708,203.96663313804999
33,230.65334691114998,226.6726497,385.3093168,272.8854385,362.26317202430005,219.6169984,294.0800406,591.293334,139.0489691,396.4083809,102.7348341,231.5296809,263.073832,325.7043182,190.5499736,255.0937499,339.7359382,120.7032702,242.4053357,342.3128458,316.447315,62.29008702,528.4998903,260.0386121,144.4941639,194.8666218,244.4462782,264.0368464,366.3297361,443.7318528,110.5109761,384.8887627,134.6612325,0,163.7120027,211.4136322,427.073703,470.198023,315.1344671,223.2916081,278.5146361,349.2039097,438.3059018,417.0122404,238.8368788,261.5149725,414.8191891,488.2919753,518.0227855,421.65356,367.6569645,388.1736525,409.1255662,565.8746731,177.0035514,423.4099594,435.0111628,478.8317078,497.0362226,370.6336732,121.9004372,285.6201831,458.3928778,106.3184912,386.6663861,214.8082579,197.351823,510.0152744,581.8443968,76.17117624,231.311739,288.5760166,258.2842433,618.2822649,455.5549609,282.5914915,484.5062076,287.74818,657.8527384,298.2259143,224.6734011,498.1576005,355.8710486,106.5242008,96.60345383,251.2189498,548.8213046,614.0809492,450.0585894,412.5311981,525.7002059,451.501199,447.9845012,413.0092763,460.8041868,433.8217624,420.0226716,128.5193997,343.7483399,478.4029372,127.949596,37.57034658,49.3397955,298.8494882,378.0425183,292.7852777,386.8566551,436.9334081,575.1566528,72.16851633,373.8141616,344.6172008,63.33753451,292.9657013,261.0596406,534.422062,313.9905274,520.059442,383.2793671,303.0300916,268.3787118,431.8151119,361.3971314,63.20403221,292.4806628,521.5433688,450.568156,625.3945804,161.5882405,666.5553469,238.6025166,613.6378429,349.9876483,236.1298297,464.3358125,521.4676918,166.1314153,120.0692852,261.104937
34,230.6319449,177.3233301,320.1652209,198.6268357,224.4002483,259.0993906,237.1061597,545.0264449,102.65878,336.7975194,237.7936177,330.4080854,143.4066405,279.9222354,150.2758132,186.5662313,242.9596752,83.15720224,155.3934809,246.9458048,268.0116777,192.7296092,495.2710195,190.5895514,129.8488622,193.3877837,132.2992532,179.832344,271.7778357,424.6389644,82.75558095,299.9691419,57.95341623,163.7120027,0,127.9156451,303.2965589,349.4690943,179.4904851,209.3931791,254.7228478,237.62620713180002,377.974233,274.9059231,161.010711,180.4662608,403.9258582,451.7772816,436.3142731,342.7699205,311.7359071,316.79995119474995,394.0631223,509.3323303,202.6879576,344.3928993,346.6764498,377.90174,417.4650267,315.4557724,230.7384412,257.2954464,375.2683914,186.6102314,330.3222806,176.6465377,158.71272471995002,405.1265353,526.3729359,169.2002148,112.0513436,216.5859218,194.6442515,557.6393464,404.5622626,242.612645,437.72808,208.8671975,603.2599144405001,233.14666407114998,190.3618947,457.6657344,311.8644159,103.8632025,176.6456496,182.9510865,514.4794485,572.9412652,435.046657,356.73392325220004,483.1231992,372.30880929520004,368.150901,357.6468745,401.6170457,346.8951192,335.0230823,157.1541486,199.56326007360002,397.496895,134.3412885,161.809224,161.1290226,201.654777,274.2806073,227.1562529,346.971514,331.2324678,523.7237429,141.7586595,317.6285505,327.0066999,189.7815342,234.3326903,238.5799574,467.3125461,277.2193381,467.8656274,320.5555236,294.686199,255.1695163,344.5236249,301.0041054,189.3480067,208.1770628,484.6831656,496.8018118,562.9145409,105.3518016,639.4649574,184.8977517,615.8051836,250.6017759,206.8020437,508.9012228,484.8440144,126.0393289,71.88192479,199.4902751
35,148.7236313,96.49899409,250.9823385,150.8247614,191.0959984,208.3724956,140.4494502,472.1420195,128.4860794,292.7350564,273.0094462,269.6438497,109.4963356,196.7443742,98.85074061,137.6446322,174.60234009459998,160.5696358,127.6515935,171.4302143,217.0015881,204.0509215,422.3718173,122.4305445,166.0438878,133.2385439,80.85833885,102.389428,233.2413013,341.6750785,135.6838753,249.7228971,128.0144303,211.4136322,127.9156451,0,245.8485489,305.6170901,154.8860699,124.6151675,180.4264258,170.0721578,299.1629584,238.7927508,57.11164301,119.7855616,335.5376087,372.6328153,365.5780127,267.2440082,249.2187492,270.4115856,324.9308569,434.750299,155.8564685,254.667316,284.4878451,295.5397972,337.07514100105004,253.5760656,214.4058348,168.8586238,302.2673574,174.3699066,253.8228483,123.4297917,102.1397504,318.9713219,456.9753408,183.5969766,91.75214305,131.4069848,111.2772239,502.3387912,348.90471626404997,158.9840375,380.9703412,186.8646306,526.2743027,168.2266393,122.5601476,383.5921559,245.7392793,176.4490259,222.2967893,112.8377967,455.0865241,490.2757972,378.3679567,271.9232555,400.6839149,312.5592517,314.6992612,273.2088238,348.8659236,259.102041,264.6836501,110.9932478,174.2277996,314.2064001,132.7503204,214.9161419,196.3842067,153.8061461,220.3521472,167.173474,281.8881589,265.7898741,456.8621789,217.3559907,255.8223774,261.5628524,201.87130992020002,190.3011236,162.2471352,400.8660652,206.1369116,400.082917,238.5543437,216.9473116,186.6549048,269.648381,213.0097537,201.864823,158.9073607,425.4713683,429.3371199,488.9132134,88.85183763,572.8529035,184.9462209,550.1948099,159.5753618,159.6676773,447.3248503,425.6456622,139.9430604,160.5506041,123.6634622
36,278.7649135,236.2975262,213.3293369,244.4221996,146.5294353,327.9612755,213.3587924,300.8132923,324.8808429,324.4948105,458.1594733,300.4715449,186.241456,272.501051,264.1579596,210.521757,123.717403,360.6707688,274.4012233,202.4197668,301.0383638,416.586022,266.9255729,254.1673678,356.7745743,301.7386878,234.9542456,236.9332366,243.0695151,265.4430301,347.2414202,148.6211538,320.0489323,427.073703,303.2965589,245.8485489,0,100.3134317,176.8959244,236.0375341,251.4223758,151.1501739,227.089499,118.6283435,231.7297834,216.4480367,263.2576095,211.9834835,280.044228,260.0301177,293.4636274,181.6294996,237.6512448,332.5233375,325.4282466,209.9903476,137.1188019,144.0586462,191.2746901,296.6932534,417.8104994,195.7132713,223.3077354,369.9132315,221.794052,256.2625985,273.1747446,147.9107892,323.9259956,400.1178025,223.5485282,240.4258153,230.0037407,354.4818485,241.0965253,207.317783,245.6404237,266.327345,354.7571717,206.6037994,228.4951554,295.906008,266.9795532,374.084461,438.3299177,206.5848623,297.1579366,348.5088074,275.3286602,251.9879682,238.051227,226.0382077,208.1109381,253.0120498,278.161213,185.4342865,128.4418471,334.5973856,152.5294771,127.7529257,360.7190899,426.3022915,407.1550562,200.2218108,119.7063973,237.6286127,214.0170533,211.4892727,292.1463628,431.5438607,253.0904962,280.7568792,402.7639866,247.2967612,228.3386187,298.4667627,229.0569814,261.3350521,202.8509587,255.6547229,212.0313621,209.7274954,205.8394775,402.590537,199.5996451,298.7390535,301.3264813,340.1283824,311.3838545,421.6461025,316.4405986,426.6865778,157.4002153,295.8974456,312.3386035,299.4556943,325.8306631,362.8115849,220.2516488
37,333.9055335,290.4775288,209.768277,253.6057831,203.0863344,368.9295456,267.8785004,286.871571,374.2020011,350.6532797,504.521695,333.7877425,241.9828504,317.0204859,309.5880771,255.3541251,183.9630588,397.8024194,306.9047791,254.3162423,336.5882154,461.5122115,261.2099734,308.2482491,396.9400649,345.6099141,285.6185966,277.0356378,279.5808504,236.0502853,388.9281783,164.654099,363.2801472,470.198023,349.4690943,305.6170901,100.3134317,0,229.4242545,289.4135511,290.0324636,202.1665685,240.1983441,187.748083,269.7496212,258.7390272,284.3121258,260.3935939,271.7224038,290.9355929,272.4856733,189.6547447,261.8556609,261.69477,372.3627022,253.75558227624998,179.6293084,144.6117506,196.0860793,276.5045293,463.1230766,246.2718573,230.3669626,419.0532608,246.8019676,286.5941391,316.9732643,146.7792448,336.8585283,445.6738489,276.6867561,291.4515161,247.384589,364.4263286,239.1627064,255.4116433,238.771285,305.825716,337.5055497,222.685955,274.7381539,317.9334122,288.833001,412.0897786,478.6043613,253.1506276,273.9391989,355.8623882,295.3320581,282.1716656,238.8472597,260.9564626,214.3978589,282.8864454,270.6604639,240.1608209,135.8395254,378.5896354,210.7289101,141.5063289,398.5454898,469.5918208,452.9753435,241.5583327,153.9274119,278.509572,228.8467942,244.1468728,297.8408007,469.2298442,259.3026632,321.5870523,450.2596103,273.8378216,278.809221,277.5040653,262.2495464,263.159275,216.4261293,286.3304517,264.0492889,217.7914462,242.4120228,450.0971198,237.1125227,281.8434268,318.4303089,322.9975335,353.674738,415.196136,353.8816993,394.2344482,226.91687932119999,334.6350047,329.3558916,282.8203437,367.0627384,402.0670507,260.6301894
38,241.6772711,162.8126827,236.5982176,174.0689357,75.84400796,294.41302267590004,199.760605,414.1531129,220.1918318,265.9923427,376.6837087,303.6151169,133.856778,225.9124442,200.5763,173.34225,148.108248,233.2267333,161.6813038,176.9293173,257.7327762,316.0539463,379.8410619,175.273448,222.0678073,216.1340204,141.713667,177.0984874,178.4055186,316.5336159,221.047032,198.252899,193.9362568,315.1344671,179.4904851,154.8860699,176.8959244,229.4242545,0,193.0177517,228.0316212,153.2935274,287.1403508,122.5689077,160.9657458,147.2758808,302.6911017,309.1246155,343.4917877,235.0650371,264.411001,244.9136857,307.263824,399.1552524,261.2219057,236.5000947,224.6041108,290.7216007,293.8978443,268.763728,327.4053246,174.1294404,305.0211348,287.0800845,273.4497354,195.6963685,209.5215813,301.3369984,402.0585151,291.5887164,97.91655558,166.514064,172.6876779,402.3944122,305.463693,201.4187249,326.71380825824997,164.1464554,468.0595917,213.9908983,156.4964619,326.494918,289.6031758,245.6811403,320.9367997,135.8724873,388.32203842545005,425.5986102,358.701734,261.9767965,345.8501497,230.0758485,283.637218,263.1777159,334.5423603,209.239793,214.0589203,230.2417314,65.48853748,291.8277896,246.4230404,311.8635462,297.4596762,138.2847196,133.2383429,200.0962259,285.8180781,196.3560887,360.0249147,308.6891128,280.7561406,288.9613504,305.8094743,234.5864975,210.6109766,392.4284054,218.9929925,339.3885936,255.1819228,266.5240505,211.8206298,237.5228695,234.6803355,305.76872439395004,160.8282004,387.6277305,380.8050049,409.6609528,197.4284549,510.4652018,194.9166277,494.8856837,142.9338,227.9749148,396.2647481,388.3449561,189.2027382,235.7137857,185.0853224
39,113.201205,82.08273552,229.3252475,153.1648247,218.1541962,157.9983186,131.8081028,441.7719796,176.4487412,277.8501456,268.9125774,194.2406407,150.993172,182.7150069,120.8282191,97.79509643,152.5783539,241.5164479,199.5889966,242.4348559,232.1877391,212.7599302,371.4045957,197.9965153,206.7162285,116.1810612,178.3646101,181.3486394,251.9838852,303.0515543,205.6215364,208.5442201,202.3971788,223.2916081,209.3931791,124.6151675,236.0375341,289.4135511,193.0177517,0,114.8657669,214.4313958,244.3206954,256.377154,127.7552258,117.3178683,281.0785594,333.9879582,334.8224568,260.1901218,241.1504979,217.5238587,256.4337474,429.3651747,142.2066328,236.0499727,246.0126184,307.8046786,313.4636977,244.6858933,217.1247375,108.7448596,294.1880208,161.7277998,209.0328451,112.4604144,130.6782369,333.3866606,407.7762486,190.3536059,146.9628604,147.4497397,151.0403334,487.7793578,300.3561304,104.0500175,332.9784928,221.0114095,490.7194472,138.8664648,96.24779081,357.5815852,208.6971819,211.7678361,250.0455669,100.3890599,410.8919856,476.3884145,321.3944495,240.1458305,358.9849502,298.9103271,269.1865898,240.9653962,304.7902553,260.2206923,238.7474521,139.4640218,210.0326685,301.186344,198.3727254,229.9770515,199.9416712,172.7171068,211.0922518,146.9356098,227.3642353,272.1001183,427.9101687,253.0983651,209.4508066,200.6594466,197.7850194,161.3849143,97.51750044,358.3651697,145.7026408,361.0390677,196.6180255,152.8011458,114.3733047,242.3324511,179.192807,197.5313957,165.5202126,382.10443937335003,371.6973626,463.0373652,162.277537,549.2923952,194.9765291,512.2295697,189.9727451,143.0930143,388.743548,382.5741469,204.4979083,247.0969146,106.2550546
40,135.9284875,152.7435591,196.4094339,179.2491397,244.6134007,139.9679141,145.2034266,428.9411623,232.8772096,306.0968345,278.6294204,161.2281938,185.3417192,200.5006562,185.9244532,128.080501,181.2255676,284.5829699,240.7713311,274.1076362,266.0282057,266.1507699,335.4639849,228.5518163,265.103891,146.6615501,215.9882692,216.36504,270.281198,273.4552333,255.7334989,208.3840365,247.7738657,278.5146361,254.7228478,180.4264258,251.4223758,290.0324636,228.0316212,114.8657669,0,231.1626151,224.9169278,276.2816846,164.6428194,155.6744541,254.1703568,328.6840906,319.3341544,275.4652778,236.1237574,210.5595069,214.4782634,417.3198279,198.6214924,244.5291567,241.1095015,314.6543825,310.2975302,236.9849695,243.2217683,145.1383647,285.4786193,208.1644527,187.4001961,139.022114,197.4233164,339.6352394,395.3579601,239.8211203,189.9227672,189.5016973,185.3272127,483.6487358,255.1457585,122.0747784,299.576943,241.7556021,475.2502191,164.958137,152.6694232,353.6999529,202.8747579,276.2265953,309.2975216,139.4503392,384.231352,471.7788183,277.9751127,242.32545,347.3168921,302.0393163,254.9153924,242.3094966,255.6092663,273.2853666,249.9228507,197.4049628,242.4497547,300.1571736,249.5526597,287.586033,253.2890627,205.5412572,228.355634,154.565529,194.2703859,284.196966,432.6393185,310.6177118,176.6974101,146.8279797,253.8739248,170.6242234,149.7662667,331.6327032,136.359687,357.9419314,200.1890643,136.2308783,142.26495,240.9304574,179.9036804,253.6458475,189.6283273,361.301028,354.6028801,451.8408954,224.28307449599998,540.596515,247.7687088,504.3374442,220.8325414,186.4293234,369.6538809,361.5790853,250.5240652,287.4782752,142.0898773
41,242.7930834,184.4865252,225.5203727,185.2349612,158.4287888,301.8118553,170.2005091,348.4292886,254.3788128,278.6193507,407.5887502,324.5576166,139.5021122,219.6421217,196.5723355,163.502108,166.2199351,271.4709806,186.8734394,135.9954367,247.6785861,355.1003691,324.2555498,168.9052405,268.3909126,253.5946821,151.460357,138.29782374270002,207.3229295,289.441474,271.5825936,179.7914567,243.9447002,349.2039097,237.62620713180002,170.0721578,151.1501739,202.1665685,153.2935274,214.4313958,231.1626151,0,241.8188271,164.1054971,149.0149589,174.0501991,294.7926294,313.7275986,284.6907449,228.7656125,217.3990188,195.53326344020002,294.9042668,331.0719671,274.8474698,197.4751362,211.4140437,198.5005614,243.1452173,221.7883564,360.8888731,190.1851067,203.3247192,315.0344027,218.1481136,217.6602263,201.5229696,209.4037732,369.1644092,329.4044552,178.1326422,170.8581491,159.1365967,405.425954,291.1355454,199.2859147,316.2352184,200.26164,409.2978614,183.8383422,202.9877104,317.9371794,257.0116089,287.0610349,358.3545033,193.8038696,370.565265,380.1390724,322.9812703,236.3219816,304.1421311,252.7027405,220.6098773,237.8419492,296.3961373,184.0890828,197.8505189,264.3659105,162.2134014,223.7026032,274.9448936,350.7863301,333.2121161,144.1778461,156.6540073,195.5241315,235.6037306,198.0197301,375.6095492,344.7174994,230.7459715,275.7808576,348.3704625,228.58295,214.5828052,321.5438602,222.9078982,318.4837925,209.6002604,246.5858994,214.0624338,185.5821621,180.7459809,348.3812777,141.5550407,343.2230138,377.9562627,385.2524242,240.8278182,462.4173808,227.1552539,476.7005921,115.3577396,222.94712880535002,390.0904668,343.8375896,250.2083692,273.4873345,186.59393268165002
42,276.3558855,251.56463506400002,235.2088994,250.8792513,270.7091506,300.6799071,205.3867214,319.589043,355.4526755,267.8926763,460.6746938,304.3138942,269.8847083,213.1031818,290.1326519,242.9348124,216.0197003,405.1491409,323.4295174,285.9661506,289.3781232,429.0656653,185.651994,296.4836192,373.9218547,317.2043322,301.8415578,285.4088051,256.4398702,211.2162354,384.5002782,219.9606928,365.485853,438.3059018,377.974233,299.1629584,227.089499,240.1983441,287.1403508,244.3206954,224.9169278,241.8188271,0,266.0449203,277.5959503,237.5594746,240.1771949,262.5204495,151.4426377,213.1911356,232.1914389,216.4754109,223.3018566,326.6763211,309.6898029,167.1373813,200.0287592,249.5480817,175.8095115,232.1663017,430.3976842,224.4068772,235.7556607,375.1679721,166.9937951,274.8034722,294.2061089,263.7833302,279.8148851,401.3311625,304.3121734,234.8851996,256.661392,371.5399739,245.5610104,229.8271679,274.3562143,273.7035139,311.8750979,226.4247924,269.4161876,234.3159938,221.5876592,389.1972591,450.2831399,261.3851618,330.9368132,314.7538418,276.5069412,148.3820759,196.8195607,250.3430808,195.0931032,147.5293604,237.7410202,209.1663078,206.2707452,343.3713939,287.3047841,237.6493294,384.0768247,440.8903037,412.2890052,250.7943696,211.5273669,209.6880601,238.5102023,233.3459517,330.7648584,450.3217396,186.4669134,227.9839586,413.9168914,240.1490962,223.6521071,231.9019295,178.7126526,294.3561907,166.8098031,229.2166085,213.3145976,142.7506807,152.3945213,413.6892979,215.4830343,295.7149023,324.0931813,325.6638545,350.1458079,381.7196883,302.3481542,443.2277184,235.6304438,253.7174549,327.9886321,296.1495727,364.658036,412.33022032409997,230.4199412
43,303.3887381,233.4121767,238.358825,231.9753926,65.0962655,354.4535998,238.5624855,351.1383396,313.9795189,286.403843,468.6189316,342.2583045,192.6533153,262.4283948,278.489705,231.7769449,154.2667137,331.5493817,256.2989798,220.614961,309.8949892,415.7528975,318.4633052,253.8245125,332.0305409,297.1176765,213.3737165,241.7514222,194.0771183,291.8571209,323.5166238,192.164374,292.8668756,417.0122404,274.9059231,238.7927508,118.6283435,187.748083,122.5689077,256.377154,276.2816846,164.1054971,266.0449203,0,233.3939464,210.6763534,287.7698507,237.0144807,310.7075262,231.9235549,289.4240919,251.0309588,292.758848,355.7916252,336.6988936,217.9698822,179.931643,236.89412,229.4007603,293.1401345,420.2336685,214.0075158,282.6471158,375.1505885,275.2696553,275.9582898,283.9851947,235.4665869,349.0049405,391.6934561,190.4009698,224.549738,240.6872232,322.7983019,292.3755961,239.4138701,298.0471724,221.1326048,395.7845029,256.3962269,228.9526026,283.6999513,309.5262966,343.9567899,426.9157306,205.5630213,343.1385952,358.5641704,334.1863617,254.7782052,275.0653661,187.6574117,265.7107952,256.0187354,328.2006135,185.5502393,183.925831,324.29592,82.98079467,227.9127565,343.9406847,419.7070054,398.9297902,191.0221643,143.0535335,242.2953115,290.5950352,164.5938477,285.8950456,409.5143854,295.0591084,315.00576,405.7076148,280.3920638,253.5428375,358.1376251,257.1031952,287.7940526,251.5540746,297.3939824,246.8395406,217.2730879,240.520764,405.5465951,203.6781606,334.2792469,331.9320553,335.021098,293.2895726,437.9903239,277.5049809,440.1078252,159.2484052,299.3173464,343.2225871,334.9131975,302.9112945,333.6895301,240.773767
44,150.3295,107.1193424,223.8517176,143.8403664,190.76694,206.0038337,130.905863,448.2321839,154.8105317,289.9966559,302.2239352,254.7842327,113.46136257674999,190.6367495,111.9622142,119.6019711,160.6331207,190.2070824,136.39320587265001,153.2550821,215.4826399,233.3889008,394.2771923,113.5461948,180.1644666,145.3359083,89.51269421,79.21920714,231.8078154,313.890559,170.4887382,226.6700014,160.6375508,238.8368788,161.010711,57.11164301,231.7297834,269.7496212,160.9657458,127.7552258,164.6428194,149.0149589,277.5959503,233.3939464,0,126.2026725,315.9633795,356.4236049,342.5819895,257.7827201,229.6675288,235.9846094,297.4658881,415.2999601,172.6203935,237.8395712,263.0093415,272.7697364,317.1195363,234.3380883,234.2384166,157.3141123,275.6735772,194.5597298,231.5082776,108.2994478,116.958818,295.0616355,434.4746136,211.8362989,113.9125731,132.4631271,72.27563871,489.4814937,324.8858073,142.5652419,356.522615,195.0994819,503.3966423,129.4526695,125.9241022,367.5571502,228.3338797,206.2921038,256.9083967,107.8088508,430.9109214,469.7367416,354.063232,259.46059099779995,379.7408279,303.9178471,279.0423822,259.3673536,313.7876709,240.8628108,234.7815422,139.69877636644998,177.4392806,292.2267701,160.8894508,244.5500751,225.2838235,155.6378955,188.871547,161.4405819,248.7478949,254.7588693,438.32663195509997,249.7993997,219.5772234,243.4661336,230.0859982,174.2766473,158.1285171,360.8585887,190.5809386,377.8638694,210.5868095,190.5984676,175.7633636,241.524095,189.3864055,230.0812263,150.4457297,396.3726565,414.0304794,466.9225614,121.9667972,553.4165111,203.3974718,534.4773323,142.2151872,165.2861605,431.091322,396.6538165,150.2553202,193.5696621,113.459051
45,141.6817074,82.46558591,202.6251146,90.48241209,169.6924762,205.332485,102.6833619,421.4194418,166.6209657,258.2126397,312.153112,228.2975431,111.4191377,167.0466677,128.2556418,104.8592797,149.1708575,217.9130237,180.2562633,220.5402334,234.8613495,250.80425502395002,362.3218968,180.3427597,201.8991746,144.414666,148.740252,168.9812127,199.6975897,273.8301663,190.6865099,185.7574557,175.5460819,261.5149725,180.4662608,119.7855616,216.4480367,258.7390272,147.2758808,117.3178683,155.6744541,174.0501991,237.5594746,210.6763534,126.2026725,0,273.9776363,324.267485,315.5128473,233.8890749,194.3192717,219.9612056,250.6182653,385.3618844,175.2572771,212.528958,229.800566,293.5507701,300.1532018,201.2686279,254.1657513,135.1286012,275.7812646,205.0304087,201.953821,126.63908,133.6496956,314.0480495,390.0248694,225.31592111625002,108.5086709,137.6297188,155.9136871,450.7260895,284.0174626,137.8502343,319.9740995,166.1345967,473.1742213,168.7507419,124.4159639,327.3511724,224.0974267,221.6589402,280.3446939,103.3193456,391.0716798,452.7330789,310.3888584,221.4734937,345.5817048,262.3659156,259.8461055,222.1369027,285.468847,241.3055172,239.3117573,162.3431181,165.4683072,292.2154405,197.6516308,262.2180268,239.5130949,101.6749665,185.1704938,137.8822354,238.6253092,234.800941,406.6834256,276.1026948,203.08240968730001,198.2384375,239.96566175114998,171.3369799,141.7321887,354.8184809,176.1230308,344.26401,210.1951068,190.0710217,152.4821119,215.2308867,165.3964974,239.8756632,125.2479333,357.1483007,365.5967119,436.316368,164.2696498,524.8112929,187.315119,495.3995795,174.3941684,160.3593873,380.5787417,357.529304,187.3320116,225.780164,128.0122316
