533,583
534,584
535,584
536,585
537,586
538,587
539,588
539,589
540,590
540,591
541,592
542,593
543,594
544,594
545,595
546,595
547,596
548,596
549,596
550,596
551,596
552,596
553,596
554,595
555,595
556,594
557,594
558,593
559,593
560,593
561,593
562,593
563,593
564,594
564,595
564,596
564,597
564,598
564,599
563,600
563,601
563,602
563,603
563,604
564,605
564,606
565,607
565,608
566,609
566,610
567,611
568,612
569,613
570,614
571,615
572,615
573,616
573,617
574,618
575,619
576,620
577,620
578,621
579,622
580,623
581,624
582,624
583,625
584,626
585,626
586,627
587,628
588,628
589,629
590,629
591,630
592,630
593,631
594,631
595,632
596,632
597,633
598,633
599,634
600,634
601,635
602,636
603,636
604,637
605,637
606,638
607,638
608,638
609,639
610,639
611,640
612,640
613,641
614,641
615,641
616,642
617,642
618,642
619,643
620,643
621,644
622,644
623,645
624,645
625,645
626,646
627,646
628,646
629,646
630,647
631,647
632,647
633,647
634,648
635,648
636,648
637,648
638,648
639,649
640,649
641,649
642,649
643,649
644,650
645,650
646,650
647,650
648,650
649,651
650,651
651,651
652,652
653,652
654,653
655,654
656,654
657,655
658,655
659,656
660,656
661,656
662,657
663,657
664,657
665,658
666,658
667,659
668,659
669,660
670,660
671,661
672,661
673,661
674,661
675,661
676,662
677,662
678,662
679,662
680,662
681,662
682,663
683,663
684,663
685,663
686,663
687,664
688,664
689,664
690,664
691,665
692,665
693,665
694,666
695,666
696,666
697,667
698,667
699,668
700,668
701,669
702,669
703,670
704,670
705,671
706,671
707,672
708,672
709,672
710,673
711,673
712,673
713,674
714,674
715,674
716,674
717,674
718,674
719,675
720,675
721,675
722,676
723,676
724,676
725,676
726,677
727,677
728,677
729,677
730,677
731,678
732,678
733,678
734,678
735,678
736,679
737,679
738,679
739,679
740,679
741,680
742,680
743,680
744,680
745,680
746,681
747,681
748,681
749,681
750,681
751,681
752,682
753,682
754,682
755,682
756,682
757,683
758,683
759,683
760,683
761,683
762,683
763,684
764,684
765,684
766,684
767,684
768,684
769,684
770,685
771,685
772,685
773,685
774,685
775,685
776,685
777,685
778,686
779,686
780,686
781,686
782,686
783,686
784,686
785,686
786,686
787,687
788,687
789,687
790,687
791,687
792,687
793,687
794,687
795,687
796,687
797,687
798,688
799,688
800,688
801,688
802,688
803,688
804,688
805,688
806,688
807,688
808,688
809,688
810,688
811,688
812,688
813,688
814,689
815,689
816,689
817,689
818,689
819,689
820,689
821,689
822,689
823,689
824,689
825,689
826,689
827,689
828,689
829,689
830,689
831,689
832,689
833,689
834,689
835,688
836,688
837,688
838,688
839,688
840,688
841,688
842,688
843,688
844,688
845,688
846,688
847,688
848,688
849,687
850,687
851,686
852,686
853,685
854,685
855,685
856,685
857,685
858,685
859,685
860,685
861,685
862,684
863,684
864,684
865,684
866,684
867,684
868,683
869,683
870,683
871,683
872,682
873,682
874,681
875,681
876,681
877,680
878,680
879,679
880,679
881,678
882,678
883,677
884,677
885,677
886,677
887,676
888,676
889,676
890,676
891,675
892,675
893,675
894,675
895,675
896,674
897,674
898,674
899,674
900,673
901,673
902,672
903,672
904,671
905,670
906,670
907,669
908,669
909,669
910,669
911,669
912,669
913,668
914,668
915,668
916,667
917,667
918,667
919,667
920,666
921,666
922,666
923,665
924,665
925,664
926,664
927,663
928,663
929,662
930,662
